N_out,P_low,P_upp
0,0.9952529454101768,1.0
1,0.9943538384326277,0.9999999999540863
2,0.9935905593326255,0.9999998331314204
3,0.9928967652525382,0.9999970564353335
4,0.9922475814249518,0.9999866441610363
5,0.9916303122021249,0.9999651684437313
6,0.9910373985483649,0.9999315444575786
7,0.9904638931639085,0.999885999827476
8,0.9899063420967054,0.999829303234415
9,0.9893622176947547,0.9997623829634259
10,0.9888296024663445,0.9996861620729715
11,0.9883069998938763,0.9996014947463224
12,0.9877932148152043,0.9995091472514048
13,0.9872872743814806,0.9994097977183871
14,0.9867883739031469,0.9993040432155188
15,0.9862958386080483,0.999192409050205
16,0.9858090959335581,0.9990753581307428
17,0.9853276550025313,0.9989532995377239
18,0.9848510911255615,0.9988265960421183
19,0.9843790338994942,0.998695570561903
20,0.9839111579301527,0.998560511650551
21,0.9834471755036993,0.9984216781422932
22,0.9829868307277342,0.998279303079945
23,0.9825298947965843,0.9981335970396426
24,0.9820761621274546,0.9979847509515112
25,0.98162544717902,0.9978329384998987
26,0.9811775818104548,0.9976783181728607
27,0.9807324130725942,0.9975210350185615
28,0.9802898013477049,0.9973612221561671
29,0.9798496187727926,0.9971990020804548
30,0.9794117478952813,0.997034487792514
31,0.978976080520472,0.9968677837833124
32,0.9785425167183248,0.9966989868923228
33,0.9781109639634091,0.9965281870596735
34,0.9776813363868031,0.996355467987225
35,0.9772535541226092,0.9961809077214705
36,0.9768275427348414,0.9960045791690949
37,0.9764032327129079,0.995826550554331
38,0.9759805590259043,0.9956468858258426
39,0.9755594607275382,0.995465645019698
40,0.9751398806048209,0.9952828845840277
41,0.9747217648647363,0.9950986576701438
42,0.9743050628539803,0.9949130143942226
43,0.9738897268075982,0.9947260020730747
44,0.9734757116229559,0.9945376654370451
45,0.9730629746559886,0.9943480468226777
46,0.972651475537099,0.9941571863474278
47,0.9722411760044344,0.9939651220684115
48,0.9718320397525767,0.9937718901269292
49,0.9714240322949378,0.9935775248802793
50,0.9710171208383702,0.9933820590221945
51,0.9706112741686937,0.9931855236930732
52,0.9702064625459957,0.9929879485810368
53,0.9698026576087042,0.9927893620147226
54,0.9693998322855509,0.9925897910486244
55,0.9689979607146441,0.9923892615416913
56,0.9685970181689608,0.9921877982298236
57,0.9681969809876481,0.991985424792835
58,0.9677978265125862,0.9917821639163819
59,0.967399533029731,0.9915780373493166
60,0.9670020797148008,0.9913730659568695
61,0.9666054465829215,0.9911672697700207
62,0.9662096144418822,0.9909606680313918
63,0.9658145648486901,0.9907532792379508
64,0.9654202800691424,0.9905451211807943
65,0.9650267430401661,0.9903362109822503
66,0.9646339373346942,0.9901265651305152
67,0.9642418471288735,0.9899161995120229
68,0.9638504571714192,0.9897051294417253
69,0.9634597527549427,0.9894933696914451
70,0.963069719689104,0.9892809345164487
71,0.9626803442754461,0.989067837680374
72,0.9622916132837832,0.9888540924786344
73,0.9619035139300309,0.9886397117604134
74,0.9615160338553674,0.9884247079493492
75,0.9611291611066333,0.988209093063005
76,0.9607428841178772,0.9879928787312102
77,0.9603571916929711,0.9877760762133525
78,0.9599720729892152,0.9875586964146904
79,0.9595875175018682,0.9873407499017565
80,0.9592035150495392,0.9871222469169098
81,0.9588200557603807,0.9869031973920956
82,0.9584371300590332,0.9866836109618642
83,0.9580547286542698,0.9864634969756955
84,0.9576728425272951,0.986242864509677
85,0.957291462920659,0.9860217223775731
86,0.9569105813277428,0.9858000791413257
87,0.9565301894827846,0.9855779431210209
88,0.9561502793514101,0.9853553224043542
89,0.9557708431216364,0.9851322248556261
90,0.9553918731953217,0.9849086581242935
91,0.955013362180034,0.9846846296531069
92,0.9546353028813124,0.9844601466858541
93,0.9542576882953008,0.9842352162747369
94,0.9538805116017299,0.9840098452873975
95,0.9535037661572285,0.9837840404136204
96,0.9531274454889451,0.9835578081717217
97,0.9527515432884637,0.983331154914648
98,0.9523760534059946,0.9831040868357992
99,0.9520009698448285,0.9828766099745904
100,0.9516262867560367,0.9826487302217659
101,0.9512519984334054,0.9824204533244817
102,0.9508780993085916,0.9821917848911651
103,0.9505045839464893,0.981962730396166
104,0.9501314470407924,0.981733295184209
105,0.9497586834097488,0.9815034844746574
106,0.9493862879920901,0.9812733033655986
107,0.9490142558431339,0.98104275683776
108,0.9486425821310445,0.9808118497582637
109,0.9482712621332479,0.9805805868842282
110,0.9479002912329924,0.980348972866224
111,0.9475296649160463,0.9801170122515924
112,0.9471593787675281,0.9798847094876305
113,0.9467894284688609,0.979652068924653
114,0.9464198097948474,0.9794190948189324
115,0.9460505186108561,0.979185791335528
116,0.9456815508701183,0.9789521625510037
117,0.945312902611126,0.9787182124560452
118,0.9449445699551294,0.9784839449579763
119,0.944576549103728,0.9782493638831823
120,0.9442088363365506,0.9780144729794437
121,0.9438414280090219,0.9777792759181828
122,0.94347432055021,0.9775437762966304
123,0.943107510460752,0.9773079776399116
124,0.9427409943108549,0.9770718834030593
125,0.9423747687383668,0.9768354969729538
126,0.9420088304469176,0.9765988216701954
127,0.9416431762041243,0.9763618607509104
128,0.9412778028398585,0.9761246174084945
129,0.9409127072445749,0.9758870947752972
130,0.9405478863676962,0.9756492959242457
131,0.940183337216054,0.9754112238704169
132,0.939819056852381,0.9751728815725539
133,0.9394550423938555,0.9749342719345329
134,0.9390912910106927,0.9746953978067808
135,0.9387277999247838,0.9744562619876467
136,0.9383645664083795,0.9742168672247272
137,0.938001587782816,0.9739772162161505
138,0.9376388614172819,0.9737373116118166
139,0.9372763847276265,0.9734971560146004
140,0.9369141551752035,0.9732567519815137
141,0.9365521702657534,0.9730161020248335
142,0.9361904275483202,0.9727752086131919
143,0.9358289246142013,0.9725340741726345
144,0.9354676590959318,0.9722927010876442
145,0.9351066286662976,0.9720510917021347
146,0.9347458310373811,0.9718092483204128
147,0.9343852639596337,0.9715671732081129
148,0.9340249252209784,0.9713248685931011
149,0.9336648126459373,0.9710823366663544
150,0.9333049240947865,0.9708395795828125
151,0.9329452574627352,0.9705965994622054
152,0.9325858106791293,0.9703533983898553
153,0.9322265817066783,0.9701099784174567
154,0.9318675685407039,0.9698663415638327
155,0.9315087692084112,0.9696224898156699
156,0.9311501817681804,0.9693784251282331
157,0.9307918043088784,0.9691341494260585
158,0.9304336349491898,0.9688896646036275
159,0.9300756718369674,0.9686449725260227
160,0.9297179131485998,0.9684000750295638
161,0.9293603570883975,0.9681549739224279
162,0.9290030018879957,0.9679096709852509
163,0.9286458458057724,0.9676641679717138
164,0.9282888871262841,0.967418466609112
165,0.9279321241597154,0.9671725685989099
166,0.9275755552413439,0.9669264756172804
167,0.9272191787310198,0.9666801893156298
168,0.9268629930126582,0.9664337113211093
169,0.9265069964937462,0.966187043237112
170,0.9261511876048621,0.9659401866437577
171,0.9257955647992072,0.965693143098365
172,0.9254401265521499,0.9654459141359104
173,0.9250848713607815,0.965198501269477
174,0.9247297977434843,0.9649509059906896
175,0.9243749042395084,0.9647031297701408
176,0.924020189408562,0.964455174057805
177,0.9236656518304102,0.9642070402834423
178,0.9233112901044845,0.9639587298569922
