N_out,P_low,P_upp
0,0.9981294190504052,1.0
1,0.9970385512424121,0.9999679422048698
2,0.9960704079657755,0.9997778542934435
3,0.9951611593157254,0.9994887538856007
4,0.9942882591783254,0.9991456146026276
5,0.9934406680256203,0.9987678744636519
6,0.9926120107765519,0.9983656457495332
7,0.9917982123637495,0.9979449327534735
8,0.9909964809588477,0.9975096337120797
9,0.990204804836108,0.9970624455315773
10,0.989421677528719,0.9966053244516033
11,0.9886459361909408,0.9961397423465411
12,0.9878766609224819,0.9956668393791043
13,0.9871131091122246,0.995187519958729
14,0.9863546709742247,0.9947025157574947
15,0.9856008384713355,0.9942124286170746
16,0.9848511830067035,0.9937177606661408
17,0.9841053390368034,0.9932189360161371
18,0.9833629917911736,0.9927163167442125
19,0.9826238679068552,0.9922102148996904
20,0.9818877281740516,0.9917009016795977
21,0.9811543618388673,0.9911886145482913
22,0.9804235820730933,0.990673562837412
23,0.9796952223314721,0.990155932204614
24,0.9789691333927351,0.9896358882229841
25,0.9782451809337698,0.9891135792996886
26,0.9775232435239911,0.9885891390709369
27,0.9768032109542198,0.9880626883837039
28,0.9760849828342933,0.9875343369481394
29,0.9753684674083944,0.9870041847251719
30,0.9746535805481484,0.9864723230993907
31,0.9739402448919263,0.9859388358764708
32,0.9732283891052079,0.9854038001361912
33,0.9725179472418171,0.9848672869658064
34,0.9718088581897019,0.9843293620936653
35,0.9711010651879701,0.983790086439176
36,0.9703945154042886,0.9832495165922337
37,0.9696891595636703,0.9827077052328645
38,0.9689849516212119,0.9821647014999518
39,0.9682818484725793,0.9816205513164008
40,0.9675798096970526,0.9810752976768712
41,0.966878797328762,0.9805289809032145
42,0.9661787756524214,0.97998163887194
43,0.9654797110204277,0.9794333072173645
44,0.9647815716886556,0.9788840195135503
45,0.9640843276686616,0.9783338074376787
46,0.9633879505943367,0.9777827009171215
47,0.9626924136013171,0.977230728262159
48,0.9619976912176912,0.9766779162860177
49,0.9613037592647353,0.9761242904136819
50,0.9606105947665756,0.9755698747807319
51,0.9599181758678134,0.9750146923233096
52,0.9592264817582721,0.9744587648601618
53,0.9585354926041276,0.9739021131676006
54,0.9578451894847718,0.9733447570481129
55,0.9571555543348351,0.9727867153932662
56,0.956466569890864,0.9722280062414782
57,0.9557782196422024,0.9716686468311558
58,0.9550904877856802,0.9711086536496477
59,0.954403359183752,0.9705480424784083
60,0.9537168193257728,0.969986828434724
61,0.9530308542921265,0.9694250260103185
62,0.9523454507209534,0.9688626491071157
63,0.9516605957772515,0.9682997110704136
64,0.9509762771241479,0.9677362247196934
65,0.9502924828961552,0.9671722023772695
66,0.9496092016742492,0.9666076558949577
67,0.9489264224626175,0.9660425966789321
68,0.9482441346669447,0.9654770357129157
69,0.947562328074111,0.964910983579839
70,0.9468809928331946,0.9643444504820913
71,0.946200119437675,0.9637774462604723
72,0.9455196987087477,0.9632099804119457
73,0.9448397217796652,0.9626420621062856
74,0.9441601800810283,0.9620737002017002
75,0.9434810653269587,0.9615049032595073
76,0.942802369502089,0.960935679557931
77,0.9421240848493104,0.9603660371050851
78,0.941446203858228,0.9597959836511976
79,0.94076871925427,0.9592255267001336
80,0.9400916239884104,0.958654673520263
81,0.9394149112274601,0.9580834311547177
82,0.9387385743448904,0.9575118064310817
83,0.9380626069121526,0.9569398059705502
84,0.937387002690462,0.9563674361965931
85,0.9367117556230161,0.955794703343157
86,0.9360368598276181,0.9552216134624322
87,0.9353623095896818,0.9546481724322162
88,0.9346880993555942,0.9540743859628968
89,0.9340142237264115,0.9535002596040786
90,0.9333406774518699,0.9529257987508755
91,0.9326674554246928,0.9523510086498904
92,0.9319945526751748,0.9517758944048994
93,0.9313219643660277,0.9512004609822582
94,0.9306496857874719,0.9506247132160487
95,0.9299777123525611,0.9500486558129795
96,0.9293060395927242,0.9494722933570545
97,0.9286346631535142,0.9488956303140246
98,0.9279635787905518,0.9483186710356315
99,0.9272927823656527,0.9477414197636598
100,0.9266222698431289,0.9471638806338025
101,0.925952037286254,0.9465860576793559
102,0.9252820808538849,0.9460079548347486
103,0.9246123967972293,0.9454295759389157
104,0.9239429814567542,0.9448509247385265
105,0.9232738312592256,0.9442720048910723
106,0.9226049427148734,0.943692819967823
107,0.9219363124146759,0.9431133734566578
108,0.9212679370277568,0.9425336687647781
109,0.9205998132988891,0.941953709221307
110,0.9199319380461012,0.941373498079782
111,0.9192643081583795,0.9407930385205467
112,0.9185969205934631,0.9402123336530449
113,0.9179297723757263,0.9396313865180232
114,0.9172628605941441,0.9390502000896467
115,0.9165961824003371,0.9384687772775305
116,0.9159297350066925,0.9378871209286931
117,0.9152635156845561,0.937305233829433
118,0.9145975217624943,0.9367231187071348
119,0.9139317506246207,0.9361407782320053
120,0.9132661997089858,0.935558215018745
121,0.9126008665060259,0.9349754316281573
122,0.9119357485570693,0.9343924305686971
123,0.9112708434528973,0.9338092142979634
124,0.9106061488323562,0.9332257852241372
125,0.9099416623810208,0.9326421457073677
126,0.9092773818299036,0.9320582980611075
127,0.908613304954211,0.9314742445534023
128,0.9079494295721422,0.9308899874081338
129,0.9072857535437302,0.9303055288062184
130,0.9066222747697237,0.9297208708867666
131,0.9059589911905046,0.9291360157481996
132,0.9052959007850456,0.9285509654493301
133,0.9046330015699009,0.9279657220104047
134,0.9039702915982304,0.9273802874141118
135,0.9033077689588584,0.9267946636065563
136,0.9026454317753609,0.9262088524982008
137,0.9019832782051845,0.9256228559647769
138,0.9013213064387925,0.9250366758481658
139,0.9006595146988406,0.9244503139572509
140,0.8999979012393766,0.9238637720687428
141,0.8993364643450669,0.9232770519279777
142,0.8986752023304476,0.9226901552496901
143,0.8980141135391985,0.922103083718762
144,0.8973531963434394,0.9215158389909481
145,0.8966924491430494,0.9209284226935784
146,0.8960318703650059,0.9203408364262389
147,0.8953714584627439,0.9197530817614319
148,0.8947112119155355,0.9191651602452161
149,0.8940511292278874,0.9185770733978267
150,0.8933912089289566,0.9179888227142774
151,0.8927314495719828,0.9174004096649451
152,0.8920718497337391,0.916811835696135
153,0.8914124080139971,0.9162231022306317
154,0.8907531230350088,0.9156342106682328
155,0.8900939934410022,0.9150451623862665
156,0.8894350178976931,0.9144559587400956
157,0.8887761950918092,0.9138666010636055
158,0.8881175237306287,0.9132770906696803
159,0.8874590025415318,0.9126874288506631
160,0.8868006302715635,0.9120976168788046
161,0.8861424056870115,0.9115076560066996
162,0.8854843275729918,0.9109175474677096
163,0.8848263947330494,0.9103272924763758
164,0.8841686059887671,0.9097368922288194
165,0.8835109601793875,0.9091463479031314
166,0.8828534561614422,0.9085556606597512
167,0.882196092808394,0.907964831641837
168,0.881538869010286,0.9073738619756226
169,0.8808817836734024,0.9067827527707693
170,0.8802248357199363,0.9061915051207037
171,0.8795680240876665,0.905600120102951
172,0.8789113477296447,0.9050085987794566
173,0.8782548056138878,0.9044169421968997
174,0.87759839672308,0.9038251513870008
175,0.8769421200542827,0.903233227366818
176,0.8762859746186507,0.9026411711390395
177,0.8756299594411555,0.9020489836922653
178,0.8749740735603173,0.9014566660012833
179,0.8743183160279423,0.9008642190273389
180,0.8736626859088659,0.9002716437183973
181,0.873007182280704,0.8996789410093985
182,0.8723518042336091,0.8990861118225072
183,0.8716965508700336,0.8984931570673566
184,0.8710414213044968,0.8979000776412844
185,0.8703864146633601,0.8973068744295664
186,0.8697315300846055,0.8967135483056401
187,0.8690767667176202,0.896120100131327
188,0.8684221237229881,0.895526530757047
189,0.8677676002722813,0.8949328410220295
190,0.8671131955478628,0.894339031754517
191,0.8664589087426888,0.8937451037719661
192,0.865804739060119,0.8931510578812443
193,0.8651506857137283,0.8925568948788188
194,0.8644967479271262,0.8919626155509449
195,0.8638429249337767,0.891368220673848
196,0.8631892159768257,0.8907737110139007
197,0.8625356203089302,0.8901790873277985
198,0.8618821371920912,0.8895843503627284
199,0.8612287658974929,0.888989500856536
200,0.8605755057053419,0.8883945395378878
201,0.859922355904713,0.88779946712643
202,0.8592693157933966,0.8872042843329444
203,0.8586163846777501,0.886608991859499
204,0.8579635618725532,0.8860135903995983
205,0.857310846700865,0.8854180806383272
206,0.8566582384938846,0.8848224632524936
