N_out,P_low,P_upp
0,0.8604662040348422,1.0
1,0.8422827812702143,0.9999999999998072
2,0.826959685848371,0.9999999508961819
3,0.813155141030679,0.9999964296396902
4,0.8003522975621955,0.9999672066343989
5,0.7882820897301966,0.9998698769718624
6,0.776781779107359,0.9996625943547283
7,0.7657434607618371,0.9993162650768745
8,0.7550909610633871,0.9988150006565752
9,0.744767994787257,0.998152601320215
10,0.7347314983894432,0.9973290385329262
11,0.7249476059939685,0.9963478973105693
12,0.7153890852922511,0.9952147151950165
13,0.706033631241221,0.9939359588788635
14,0.6968626894520182,0.9925184135899633
15,0.6878606203368385,0.9909688292591757
16,0.6790140901391917,0.9892937234752547
17,0.6703116175193452,0.987499279124923
18,0.6617432295221188,0.9855912986317326
19,0.6533001961745178,0.9835751915362919
20,0.6449748227145633,0.9814559812354399
21,0.6367602847943215,0.9792383222456339
22,0.6286504962247262,0.976926522755146
23,0.6206400017057043,0.9745245693195057
24,0.6127238889813016,0.972036151842949
25,0.6048977162695885,0.9694646877835987
26,0.5971574518291285,0.9668133450096688
27,0.5894994232607041,0.9640850630335384
28,0.5819202746867602,0.961282572531461
29,0.5744169303571651,0.9584084131633769
30,0.566986563536686,0.9554649497676447
31,0.5596265697637266,0.9524543870370268
32,0.5523345437503276,0.9493787827960379
33,0.5451082593337491,0.9462400600028258
34,0.5379456519999689,0.9430400175955216
35,0.5308448035863921,0.9397803402962969
36,0.5238039288402734,0.9364626074779263
37,0.5168213635648493,0.9330883011885737
38,0.509895554129934,0.9296588134214344
39,0.5030250481600794,0.9261754527071616
40,0.49620848624306135,0.9226394500988706
41,0.48944459452581257,0.919051964612057
42,0.48273217808501867,0.915414088174997
43,0.47607011497626184,0.9117268501391155
44,0.46945735087947427,0.9079912213933576
45,0.4628928942700907,0.904208118121764
46,0.45637581205504674,0.9003784052391319
47,0.449905225621012,0.8965028995358332
48,0.44348030724922594,0.8925823725594749
49,0.4371002768572354,0.8886175532580955
50,0.4307643990328984,0.8846091304069327
51,0.4244719803303505,0.8805577548384604
52,0.4182223668013556,0.8764640414933016
53,0.41201494173867026,0.8723285713077857
54,0.40584912361082215,0.8681518929522813
55,0.39972436417010826,0.8639345244329756
56,0.3936401467177115,0.8596769545684833
57,0.3875959845116492,0.8553796443515116
58,0.38159141930486684,0.851043028204781
59,0.3756260200021845,0.8466675151394809
60,0.36969938142602765,0.8422534898237198
61,0.36381112318196207,0.8378013135676912
62,0.35796088861600006,0.8333113252316129
63,0.3521483438564983,0.8287838420619063
64,0.3463731769342153,0.8242191604605411
65,0.34063509697477024,0.819617556691989
66,0.3349338334583344,0.8149792875317861
67,0.3292691355419328,0.8103045908603116
68,0.3236407714402052,0.8055936862050223
69,0.31804852786091353,0.8008467752340475
70,0.31249220949187184,0.7960640422037566
71,0.3069716385363348,0.791245654362617
72,0.3014866542941932,0.786391762313414
73,0.2960371127866337,0.7815025003356587
74,0.2906228864221825,0.776577986669788
75,0.28524386370230326,0.7716183237645541
76,0.27989994896495496,0.7666235984888009
77,0.27459106216472584,0.761593882308639
78,0.2693171386883756,0.7565292314308578
79,0.2640781292047818,0.7514296869132304
80,0.25887399954850565,0.7462952747422187
81,0.25370473063631205,0.7411260058784018
82,0.24857031841625832,0.7359218762698361
83,0.24347077384892446,0.730682866833285
84,0.2384061229207728,0.7254089434033087
85,0.23337640668957682,0.7201000566487827
86,0.22838168136212578,0.7147561419564651
87,0.2234220184045309,0.7093771192809415
88,0.218497504685635,0.703962892960169
89,0.2136082426541901,0.6985133514956081
90,0.20875435055063252,0.6930283672957824
91,0.2039359626544721,0.6875077963818753
92,0.19915322956849324,0.6819514780537743
93,0.1944063185411622,0.6763592345147297
94,0.18969541382884603,0.6707308704525519
95,0.18502071709967327,0.6650661725749987
96,0.18038244788109792,0.6593649090967049
97,0.1757808440534976,0.6536268291746907
98,0.171216162392406,0.6478516622891222
99,0.1666886791622918,0.6420391175656125
100,0.16219869076512228,0.6361888830349147
101,0.1577465144473158,0.6303006248253789
102,0.15333248906908714,0.6243739862830103
103,0.14895697594062618,0.618408587013368
104,0.14462035973003795,0.6124040218388698
105,0.14032304944850849,0.6063598596643279
106,0.1360654795187537,0.6002756422426793
107,0.13184811093347715,0.5941508828319324
108,0.1276714325112891,0.5879850647332603
109,0.12353596225837227,0.5817776396989506
110,0.11944224884509047,0.5755280261975203
111,0.11539087320776864,0.5692356075217146
112,0.11138245028702487,0.5628997297232863
113,0.10741763091532741,0.5565196993563584
114,0.10349710386790967,0.5500947810087755
