N_out,P_low,P_upp
0,0.9960578354955311,1.0
1,0.9952226959209216,0.9999999995674738
2,0.9945133206199939,0.9999994952297101
3,0.9938677520045203,0.999993888951933
4,0.9932629360489102,0.9999769630612807
5,0.9926871680484937,0.9999461334202239
6,0.9921335064474706,0.999901447432785
7,0.9915974222162863,0.999843957338659
8,0.9910757614427245,0.9997749534375499
9,0.9905662209416686,0.999695680269244
10,0.9900670566553593,0.9996072494532113
11,0.9895769095443514,0.9995106257977157
12,0.9890946957186268,0.9994066385201315
13,0.9886195339646625,0.999295999305878
14,0.9881506961696661,0.9991793205256051
15,0.9876875723619064,0.9990571314194551
16,0.9872296454132096,0.9989298917722269
17,0.9867764723221032,0.9987980032228079
18,0.9863276700957185,0.9986618185384949
19,0.9858829049184088,0.998521649206339
20,0.9854418837162598,0.9983777716572665
21,0.9850043474990088,0.9982304323875159
22,0.9845700660413683,0.9980798521922123
23,0.9841388335880101,0.9979262296829859
24,0.9837104653509193,0.99776974422636
25,0.9832847946272323,0.9976105584115147
26,0.9828616704081127,0.9974488201338073
27,0.9824409553800066,0.9972846643629709
28,0.9820225242422461,0.9971182146511975
29,0.9816062622818028,0.9969495844255362
30,0.9811920641586731,0.9967788781005277
31,0.980779832865012,0.9966061920402779
32,0.980369478828537,0.9964316153938122
33,0.9799609191364644,0.9962552308232915
34,0.979554076860727,0.9960771151412341
35,0.979148880468753,0.9958973398701279
36,0.9787452633068977,0.9957159717355758
37,0.9783431631458579,0.9955330731022934
38,0.9779425217792068,0.9953487023607864
39,0.9775432846676463,0.9951629142713113
40,0.9771454006227638,0.9949757602707079
41,0.9767488215250574,0.9947872887468587
42,0.976353502071792,0.9945975452848271
43,0.9759593995509138,0.9944065728881484
44,0.975566473637804,0.9942144121782543
45,0.97517468621211,0.994021101574604
46,0.9747840011922789,0.9938266774577424
47,0.9743943843857479,0.9936311743172163
48,0.9740058033530119,0.9934346248860223
49,0.9736182272840312,0.9932370602630527
50,0.973231626885635,0.9930385100248164
51,0.9728459742787453,0.9928390023275575
52,0.9724612429043963,0.992638564000759
53,0.9720774074376441,0.9924372206328991
54,0.9716944437085713,0.9922349966502289
55,0.971312328629684,0.9920319153892517
56,0.9709310401290808,0.9918279991635062
57,0.9705505570888405,0.9916232693251894
58,0.9701708592881398,0.9914177463220991
59,0.9697919273506643,0.9912114497503194
60,0.9694137426959211,0.9910043984030338
61,0.9690362874941082,0.9907966103158047
62,0.968659544624224,0.9905881028086285
63,0.9682834976351398,0.9903788925250411
64,0.9679081307093816,0.9901689954685211
65,0.9675334286293938,0.9899584270364181
66,0.9671593767460814,0.9897472020516047
67,0.9667859609494427,0.9895353347920388
68,0.9664131676411284,0.9893228390183999
69,0.9660409837087717,0.9891097279999516
70,0.9656693965019528,0.9888960145387674
71,0.9652983938096733,0.9886817109924432
72,0.9649279638392241,0.9884668292954113
73,0.9645580951963443,0.9882513809789599
74,0.9641887768665751,0.9880353771900516
75,0.9638199981977223,0.9878188287090285
76,0.9634517488833481,0.9876017459662828
77,0.9630840189472177,0.9873841390579672
78,0.9627167987286365,0.9871660177608091
79,0.9623500788686137,0.9869473915460927
80,0.9619838502967986,0.986728269592864
81,0.9616181042191345,0.9865086608004113
82,0.9612528321061862,0.9862885738000693
83,0.9608880256820928,0.9860680169663901
84,0.9605236769141088,0.9858469984277236
85,0.9601597780026927,0.9856255260762435
86,0.959796321372111,0.9854036075774546
87,0.9594332996615234,0.9851812503792143
88,0.9590707057165192,0.9849584617202974
89,0.9587085325810805,0.9847352486385326
90,0.9583467734899405,0.9845116179785361
91,0.9579854218613193,0.9842875763990676
92,0.9576244712900108,0.9840631303800292
93,0.9572639155408014,0.9838382862291302
94,0.9569037485422011,0.9836130500882342
95,0.9565439643804696,0.983387427939411
96,0.9561845572939199,0.9831614256107052
97,0.9558255216674835,0.9829350487816413
98,0.9554668520275242,0.9827083029884776
99,0.9551085430368846,0.9824811936292236
100,0.9547505894901546,0.9822537259684345
101,0.9543929863091483,0.9820259051417927
102,0.9540357285385798,0.9817977361604897
103,0.9536788113419254,0.981569223915419
104,0.9533222299974643,0.9813403731811873
105,0.9529659798944867,0.9811111886199568
106,0.9526100565296629,0.9808816747851258
107,0.9522544555035624,0.9806518361248546
108,0.9518991725173183,0.9804216769854469
109,0.9515442033694278,0.980191201614592
110,0.9511895439526821,0.9799604141644762
111,0.9508351902512204,0.9797293186947683
112,0.9504811383377016,0.9794979191754867
113,0.9501273843705869,0.9792662194897527
114,0.9497739245915293,0.9790342234364364
115,0.9494207553228653,0.9788019347326999
116,0.9490678729652013,0.9785693570164423
117,0.9487152739950943,0.9783364938486512
118,0.9483629549628184,0.9781033487156661
119,0.948010912490217,0.9778699250313558
120,0.9476591432686329,0.9776362261392153
121,0.947307644056917,0.9774022553143856
122,0.9469564116795082,0.9771680157655984
123,0.9466054430245836,0.9769335106370517
124,0.946254735042276,0.9766987430102164
125,0.9459042847429536,0.9764637159055795
126,0.9455540891955627,0.9762284322843243
127,0.9452041455260263,0.9759928950499531
128,0.9448544509157012,0.9757571070498512
129,0.9445050025998861,0.9755210710767984
130,0.9441557978663829,0.975284789870428
131,0.9438068340541058,0.9750482661186356
132,0.9434581085517381,0.9748115024589409
133,0.9431096187964336,0.974574501479803
134,0.9427613622725625,0.9743372657218927
