N_out,P_low,P_upp
0,0.8873982389308387,1.0
1,0.8697316258599762,0.99999999996875
2,0.8548513944240987,0.9999993730169685
3,0.8414304972862618,0.999980442393191
4,0.8289637533207652,0.9998821380924292
5,0.817190392429734,0.9996360246394668
6,0.8059537269860233,0.9991999815149424
7,0.7951504143213571,0.9985573384318049
8,0.7847078225725614,0.997707042818323
9,0.774572483948838,0.9966560447572061
10,0.7647036221750169,0.9954148336641424
11,0.7550692602350377,0.9939950676531326
12,0.7456437484621583,0.9924083834454641
13,0.7364061244946034,0.9906658362867773
14,0.7273389854068943,0.9887776678425497
15,0.7184276884523597,0.986753241331132
16,0.7096597700653797,0.9846010591267937
17,0.7010245141682772,0.9823288183141333
18,0.6925126252458476,0.9799434809929874
19,0.6841159765861565,0.9774513474689328
20,0.6758274135142224,0.9748581265098164
21,0.6676405975632015,0.9721690000661879
22,0.6595498815959605,0.9693886815470979
23,0.6515502086546916,0.966521467610657
24,0.6436370292322029,0.9635712838489652
25,0.6358062330098635,0.9605417249259957
26,0.6280540920756439,0.9574360897782903
27,0.6203772133399341,0.9542574124744659
28,0.6127724983857925,0.9510084892849366
29,0.6052371093774321,0.9476919024565491
30,0.5977684399428476,0.9443100411279153
31,0.5903640901691717,0.9408651197650469
32,0.583021845020784,0.9373591944457197
33,0.5757396556233508,0.9337941772755926
34,0.5685156229612898,0.9301718491794695
35,0.5613479836185052,0.9264938712768539
36,0.5542350972577466,0.9227617950215378
37,0.5471754355863971,0.9189770712598274
38,0.5401675725987939,0.9151410583405405
39,0.533210175919479,0.9112550293916057
40,0.5263019990997615,0.9073201788624853
41,0.5194418747429268,0.9033376284183195
42,0.5126287083523572,0.8993084322603118
43,0.5058614728125068,0.8952335819371318
44,0.4991392034257387,0.8911140107037753
45,0.4924609934389468,0.886950597477151
46,0.4858259900030586,0.8827441704315016
47,0.47923339051624936,0.8784955102714573
48,0.4726824393082426,0.8742053532159257
49,0.46617242462863984,0.8698743937220507
50,0.45970267590696323,0.8655032869750285
51,0.4532725612561558,0.8610926511665691
52,0.4468814851947691,0.8566430695821774
53,0.4405288865660725,0.8521550925151551
54,0.43421423663490577,0.8476292390232196
55,0.4279370373453556,0.8430659985418922
56,0.4216968197242743,0.8384658323672622
57,0.41549314241737667,0.8338291750193879
58,0.4093255903461286,0.8291564354963847
59,0.403193773474948,0.8244479984282042
60,0.3970973256793878,0.8197042251381623
61,0.3910359037069713,0.8149254546194404
62,0.38500918622325375,0.8101120044330424
63,0.3790168729364656,0.8052641715330231
64,0.37305868379479357,0.800382233024213
65,0.36713435825099094,0.7954664468571283
66,0.3612436545895533,0.7905170524642766
67,0.35538634931220847,0.7855342713416327
68,0.3495622365779083,0.7805183075786737
69,0.34377112769392526,0.7754693483399988
70,0.33801285065501574,0.7703875643012384
71,0.33228724972794843,0.765273110041662
72,0.32659418507900306,0.7601261243956184
73,0.32093353244231526,0.7549467307646925
74,0.3153051828272093,0.7497350373922278
75,0.3097090422628874,0.7444911376016462
76,0.304145031579077,0.7392151099997979
77,0.29861308622142824,0.7339070186463683
78,0.2931131561006668,0.7285669131902035
79,0.28764520547468353,0.723194828973221
80,0.2822092128628608,0.7177907871024137
81,0.2768051709923287,0.7123547944903204
82,0.27143308677562616,0.7068868438640713
83,0.2660929813197457,0.7013869137430482
84,0.2607848899666052,0.6958549683851427
85,0.2555088623650503,0.6902909577010803
86,0.25026496257476705,0.684694817136511
87,0.24505326920260506,0.6790664675211621
88,0.2398738755719867,0.6734058148842361
89,0.23472688992625534,0.6677127502350573
90,0.22961243566699563,0.6619871493077614
91,0.22453065162855657,0.6562288722686278
92,0.21948169239020776,0.6504377633844257
93,0.2144657286275795,0.6446136506499112
94,0.20948294750527097,0.6387563453723566
95,0.20453355311275945,0.6328656417107142
96,0.19961776694601963,0.6269413161667117
97,0.1947358284375592,0.6209831270248446
98,0.18988799553789426,0.6149908137378665
99,0.18507454535185552,0.608964096253964
100,0.1802957748334978,0.6029026742813672
101,0.1755520015438249,0.596806226485632
102,0.17084356447601823,0.5906744096142817
103,0.16617082495339375,0.5845068575428691
104,0.16153416760590333,0.5783031802358121
105,0.15693400143166225,0.5720629626145766
106,0.15237076095072855,0.5657857633248777
107,0.1478449074591921,0.5594711133935677
108,0.14335693039257402,0.5531185147647331
109,0.13890734880859168,0.5467274387032142
110,0.13449671300054677,0.5402973240522799
111,0.13012560625394476,0.5338275753304826
112,0.1257946467604949,0.5273175606507646
113,0.12150448970539396,0.5207666094426486
114,0.11725582954578584,0.5141740099557359
115,0.11304940250057827,0.5075390065197508
116,0.10888598927440107,0.5008607965328676
117,0.10476641804149767,0.4941385271460148
118,0.10069156771877641,0.48737129160608617
119,0.09666237156123325,0.48055812521544505
120,0.09267982111753803,0.4736980008585454
121,0.08874497058889386,0.46678982403876956
122,0.08485894164044161,0.45983242735940366
123,0.08102292872164352,0.45282456437175633
124,0.0772382049604281,0.44576490270037017
125,0.07350612870561302,0.4386520163395824
126,0.06982815080350502,0.43148437699677644
127,0.0662058227078961,0.42426034433470183
128,0.06264080553828955,0.4169781549372633
129,0.05913488021948976,0.40963590978887865
130,0.05568995885715533,0.40223156001521443
131,0.052308097529062514,0.3947628905806505
132,0.04899151070122276,0.3872275015723201
133,0.045742587512248245,0.3796227866182178
134,0.042563910208985645,0.3719459078825573
135,0.03945827506184896,0.3641937669483972
136,0.03642871613945542,0.3563629707261282
137,0.033478532378346415,0.3484497913037211
138,0.030611318442495428,0.34045011836254535
139,0.027830999924002287,0.33235940239540973
140,0.025141873480977295,0.3241725864445071
141,0.022548652522470736,0.3158840233727045
142,0.020056518999032047,0.30748737471315934
143,0.017671181678507564,0.2989754857908906
144,0.01539894086647331,0.2903402298939648
145,0.013246758662764924,0.28157231150717865
146,0.011222332151979209,0.2726610145528562
147,0.009334163708384025,0.2635938754653786
148,0.0075916165503271404,0.25435625149807617
149,0.006004932343282587,0.2449307397254723
150,0.004585166332885415,0.2352963777857936
151,0.0033439552404159745,0.22542751601230027
152,0.002292957179864996,0.21529217738893547
153,0.0014426615669070886,0.20484958564053246
154,0.000800018484232834,0.19404627297629795
155,0.00036397536008658804,0.18280960753306386
156,0.00011786190739104807,0.171036246642562
157,1.955760676941587e-05,0.15856950267765835
158,6.269830296057322e-07,0.1451486055404937
159,3.1250002585636594e-11,0.13026837410539283
160,0.0,0.11260176103545427
