N_out,P_low,P_upp
0,0.9925386444712004,1.0
1,0.9881956955460129,0.9998717749855611
2,0.9843448200635317,0.9991108790519452
3,0.9807307707169118,0.9979527413326277
4,0.9772633064088702,0.996577200554979
5,0.9738982009330868,0.9950620658256536
6,0.970609891561201,0.9934478542130022
7,0.9673820235486695,0.9917586451813121
8,0.9642033823863597,0.9900100860836651
9,0.9610658801322894,0.9882130116988305
10,0.9579634549857428,0.9863752879978862
11,0.9548914238605816,0.9845028383943761
12,0.951846078977774,0.9826002552304087
13,0.9488244246765299,0.9806711843131969
14,0.94582399910624,0.9787185775412938
15,0.9428427495560113,0.9767448649837179
16,0.9398789429235705,0.9747520757140476
17,0.9369310999234588,0.9727419248902817
18,0.9339979457639275,0.9707158779303063
19,0.9310783725159711,0.9686751987396716
20,0.9281714099539652,0.9666209865823229
21,0.9252762026462339,0.9645542047010399
22,0.9223919917314354,0.962475702837579
23,0.9195181002593474,0.9603862351703107
24,0.9166539212787461,0.9582864747601383
25,0.9137989080677975,0.9561770253013339
26,0.9109525660536618,0.9540584307676535
27,0.9081144460772158,0.9519311833970896
28,0.9052841387387227,0.9497957303522935
29,0.9024612696195122,0.947652479315753
30,0.8996454952191479,0.9455018032209488
31,0.8968364994812243,0.9433440442772689
32,0.8940339908066988,0.9411795174134943
33,0.8912376994735796,0.9390085132394016
34,0.8884473753973017,0.9368313006054864
35,0.8856627861783182,0.9346481288255678
36,0.8828837153930823,0.9324592296150466
37,0.8801099610922904,0.9302648187880923
38,0.8773413344764344,0.9280650977494576
39,0.8745776587236973,0.9258602548105269
40,0.8718187679492824,0.9236504663542976
41,0.8690645062785751,0.9214358978699771
42,0.8663147270192624,0.9192167048746254
43,0.8635692919197732,0.9169930337365719
44,0.8608280705032794,0.9147650224131229
45,0.8580909394680364,0.9125328011132303
46,0.855357782146154,0.9102964928942565
47,0.8526284880139736,0.9080562142006833
48,0.8499029522481559,0.90581207535153
49,0.8471810753223591,0.903564180982336
50,0.8444627626400565,0.9013126304467838
51,0.8417479241996065,0.8990575181823854
52,0.8390364742881724,0.8967989340440905
53,0.836328331201508,0.8945369636091944
54,0.8336234169869826,0.8922716884565127
55,0.830921657207528,0.89000318642243
56,0.8282229807244599,0.8877315318361265
57,0.8255273194973574,0.885456795736019
58,0.8228346083993902,0.8831790460692188
59,0.820144785046657,0.8808983478756114
60,0.817457789640256,0.8786147634579837
61,0.8147735648199428,0.8763283525394726
62,0.8120920555283533,0.874039172409472
63,0.8094132088848711,0.8717472780590184
64,0.8067369740683143,0.8694527223065672
65,0.8040633022076994,0.8671555559149833
66,0.8013921462804091,0.8648558277004843
67,0.7987234610171638,0.8625535846342055
68,0.7960572028132431,0.8602488719369864
69,0.7933933296454647,0.8579417331679265
70,0.7907318009944697,0.8556322103072043
71,0.7880725777719056,0.8533203438336058
72,0.7854156222521326,0.8510061727971729
73,0.782760898008116,0.8486897348873401
74,0.7801083698511946,0.8463710664968997
75,0.7774580037744417,0.8440502027821011
76,0.7748097668993605,0.8417271777191693
77,0.7721636274256771,0.8394020241574971
78,0.7695195545840119,0.8370747738697503
79,0.7668775185912349,0.8347454575990988
80,0.7642374906083147,0.8324141051037759
81,0.7615994427004986,0.8300807451991463
82,0.7589633477996646,0.827745405797451
83,0.7563291796687049,0.8254081139453848
84,0.7536969128678059,0.8230688958596486
85,0.7510665227225064,0.8207277769606083
86,0.7484379852934154,0.8183847819041814
87,0.7458112773474923,0.8160399346120657
